Año,Mes,Estación_Nominal,Estación_Ordinal,Periodo,Fecha,Provincia,Tipo alojamiento,Subtipo alojamiento,Viajeros,Viajeros españoles,Viajeros extranjeros,Pernoctaciones,Pernoctaciones españoles,Pernoctaciones extranjeros,Grado ocupación,Estancia media,provincia_abreviado,Estancia media españoles,Estancia media extranjeros
2016,Junio,Verano,2,Mensual,2016-06,Zamora,Turismo rural,Turismo rural,5887,5481,406,10048,9620,428,15.13,1.71,ZA,1.76,0.02
2016,Julio,Verano,2,Mensual,2016-07,Ávila,Camping,Camping,6272,6109,163,14390,14078,312,7.29,2.29,AV,2.30,0.09
2016,Julio,Verano,2,Mensual,2016-07,Ávila,Todos alojamientos,Todos,70105,63476,6629,120214,109363,10851,21.11,1.71,AV,1.72,16.50
2016,Julio,Verano,2,Mensual,2016-07,Ávila,Turismo rural,Turismo rural,20796,20060,736,42302,40637,1665,21.58,2.03,AV,2.03,0.06
2016,Julio,Verano,2,Mensual,2016-07,Burgos,Camping,Camping,9475,3843,5632,16572,8606,7966,9.46,1.75,BU,2.24,1.53
2016,Julio,Verano,2,Mensual,2016-07,Burgos,Todos alojamientos,Todos,137381,76501,60880,201567,127588,73979,30.01,1.47,BU,1.67,2.10
2016,Julio,Verano,2,Mensual,2016-07,Burgos,Turismo rural,Turismo rural,9800,8009,1791,22000,19418,2582,16.47,2.24,BU,2.42,10.84
2016,Julio,Verano,2,Mensual,2016-07,León,Camping,Camping,17858,13587,4271,52061,43729,8332,22.11,2.92,LE,3.22,10.24
2016,Julio,Verano,2,Mensual,2016-07,León,Todos alojamientos,Todos,129313,103084,26229,223052,183909,39143,28.11,1.72,LE,1.78,7.01
2016,Julio,Verano,2,Mensual,2016-07,León,Turismo rural,Turismo rural,12603,10670,1933,27579,24829,2750,19.62,2.19,LE,2.33,12.84
2016,Julio,Verano,2,Mensual,2016-07,Palencia,Camping,Camping,880,790,90,2655,2497,158,6.37,3.02,PA,0.00,0.03
2016,Julio,Verano,2,Mensual,2016-07,Palencia,Todos alojamientos,Todos,37178,28816,8362,60902,50140,10762,27.28,1.64,PA,1.74,6.00
2016,Julio,Verano,2,Mensual,2016-07,Palencia,Turismo rural,Turismo rural,5719,5491,228,12627,12158,469,20.11,2.21,PA,2.21,0.05
2019,Mayo,,Otro,Mensual,2019-05,Palencia,Hoteles,,,,,,,,,,,,
2019,Mayo,,Otro,Mensual,2019-05,Zamora,Hoteles,,,,,,,,,,,,
2019,Mayo,,Otro,Mensual,2019-05,Segovia,Hoteles,,,,,,,,,,,,
2016,Julio,Verano,2,Mensual,2016-07,Salamanca,Camping,Camping,7636,5218,2418,21396,17372,4024,13.86,2.8,SA,3.33,7.18
2016,Julio,Verano,2,Mensual,2016-07,Salamanca,Todos alojamientos,Todos,120674,88366,32308,220745,172297,48448,33.21,1.83,SA,1.95,5.33
2016,Julio,Verano,2,Mensual,2016-07,Salamanca,Turismo rural,Turismo rural,15164,14318,846,26811,25351,1460,20.44,1.77,SA,1.77,0.03
2016,Julio,Verano,2,Mensual,2016-07,Segovia,Camping,Camping,4207,3269,938,9357,7349,2008,12.58,2.22,SE,2.25,0.01
2016,Julio,Verano,2,Mensual,2016-07,Segovia,Todos alojamientos,Todos,73637,60348,13289,114315,92767,21548,28.5,1.55,SE,1.54,6.98
2016,Julio,Verano,2,Mensual,2016-07,Segovia,Turismo rural,Turismo rural,12674,11709,965,22488,20096,2392,17.99,1.77,SE,1.72,0.02
2016,Julio,Verano,2,Mensual,2016-07,Soria,Camping,Camping,8245,7740,505,25627,23407,2220,18.61,3.11,SO,3.02,0.05
2016,Julio,Verano,2,Mensual,2016-07,Soria,Todos alojamientos,Todos,43629,40559,3070,93686,86929,6757,24.88,2.15,SO,2.14,28.32
2016,Julio,Verano,2,Mensual,2016-07,Soria,Turismo rural,Turismo rural,9469,9265,204,23123,22374,749,22.55,2.44,SO,2.41,0.11
2016,Julio,Verano,2,Mensual,2016-07,Valladolid,Camping,Camping,4015,1773,2242,7556,4197,3359,19.53,1.88,VA,2.37,1.87
2016,Julio,Verano,2,Mensual,2016-07,Valladolid,Todos alojamientos,Todos,91691,66744,24947,147325,109519,37806,36.95,1.61,VA,1.64,4.39
2016,Julio,Verano,2,Mensual,2016-07,Valladolid,Turismo rural,Turismo rural,5026,3847,1179,9045,7553,1492,15.59,1.8,VA,1.96,6.41
2016,Julio,Verano,2,Mensual,2016-07,Zamora,Camping,Camping,3853,3333,520,7225,6382,843,7.55,1.88,ZA,1.91,0.01
2016,Julio,Verano,2,Mensual,2016-07,Zamora,Todos alojamientos,Todos,46010,41533,4477,69724,63423,6301,24.51,1.52,ZA,1.53,14.17
2016,Julio,Verano,2,Mensual,2016-07,Zamora,Turismo rural,Turismo rural,8342,7740,602,15592,14678,914,22.73,1.87,ZA,1.90,0.02
2016,Agosto,Verano,2,Mensual,2016-08,Ávila,Camping,Camping,9304,9208,96,22071,21647,424,11.19,2.37,AV,2.35,0.23
2016,Agosto,Verano,2,Mensual,2016-08,Ávila,Todos alojamientos,Todos,85377,76781,8596,184301,169199,15102,31.79,2.16,AV,2.20,19.68
2016,Agosto,Verano,2,Mensual,2016-08,Ávila,Turismo rural,Turismo rural,19896,19215,681,69652,67668,1984,33.66,3.5,AV,3.52,0.10
2016,Agosto,Verano,2,Mensual,2016-08,Burgos,Camping,Camping,18187,8704,9483,36040,22674,13366,20.58,1.98,BU,2.61,2.39
2016,Agosto,Verano,2,Mensual,2016-08,Burgos,Todos alojamientos,Todos,194097,114006,80091,313960,209530,104430,46.7,1.62,BU,1.84,2.62
2016,Agosto,Verano,2,Mensual,2016-08,Burgos,Turismo rural,Turismo rural,16320,13435,2885,45723,40571,5152,33.96,2.8,BU,3.02,14.06
2016,Agosto,Verano,2,Mensual,2016-08,León,Camping,Camping,20042,15896,4146,66540,58983,7557,26.23,3.32,LE,3.71,14.23
2019,Junio,,Otro,Mensual,2019-06,Ávila,Hoteles,,,,,,,,,,,,
2019,Junio,,Otro,Mensual,2019-06,León,Hoteles,,,,,,,,,,,,
2019,Junio,,Otro,Mensual,2019-06,Valladolid,Hoteles,,,,,,,,,,,,
2019,Junio,,Otro,Mensual,2019-06,Zamora,Hoteles,,,,,,,,,,,,
2019,Junio,,Otro,Mensual,2019-06,Ávila,Hoteles,,,,,,,,,,,,
2019,Junio,,Otro,Mensual,2019-06,Salamanca,Hoteles,,,,,,,,,,,,
2016,Agosto,Verano,2,Mensual,2016-08,León,Todos alojamientos,Todos,177436,142203,35233,342267,290280,51987,42.18,1.93,LE,2.04,8.24
2016,Agosto,Verano,2,Mensual,2016-08,León,Turismo rural,Turismo rural,26799,21736,5063,64672,58210,6462,45.96,2.41,LE,2.68,11.50
2016,Agosto,Verano,2,Mensual,2016-08,Palencia,Camping,Camping,2763,2139,624,9607,7650,1957,23.06,3.48,PA,3.58,0.01
2016,Agosto,Verano,2,Mensual,2016-08,Palencia,Todos alojamientos,Todos,47793,38420,9373,109540,94331,15209,48.78,2.29,PA,2.46,10.06
